p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0005994139136787218,5.299726677638392e-10,0.3127349823384327,3.197595588835754
0.0006014124419827099,5.361225706307553e-10,0.3115261999017598,3.2100028835948673
0.0006034176336545162,5.423464301174059e-10,0.3103180888579519,3.2224998667665483
0.0006054295109107236,5.486451712775003e-10,0.3091106644475501,3.2350873490153558
0.0006074480960419884,5.550197312234039e-10,0.3079039419365503,3.2477661497626094
0.0006094734114132874,5.614710592899704e-10,0.30669793661587685,3.2605370972953356
0.0006115054794641643,5.680001172006865e-10,0.3054926638008521,3.2734010288767226
0.0006135443227089814,5.746078792361779e-10,0.30428813883065886,3.286358790858147
0.0006155899637371654,5.812953324050799e-10,0.30308437706780184,3.2994112387927337
0.0006176424252134586,5.88063476617342e-10,0.30188139389756136,3.31255923755054
0.000619701729878173,5.94913324859995e-10,0.30067920472744175,3.3258036614353665
0.000621767900547438,6.018459033753821e-10,0.2994778249866186,3.3391453943031753
0.000623840960113455,6.088622518419411e-10,0.2982772701253785,3.352585329682204
0.0006259209315447529,6.159634235575517e-10,0.297077555614553,3.3661243708947923
0.0006280078378864392,6.231504856254646e-10,0.2958786969449514,3.379763431180891
0.0006301017022604576,6.304245191428932e-10,0.2946807096267863,3.3935034338233474
0.0006322025478658433,6.377866193922761e-10,0.29348360918909466,3.4073453122749666
0.0006343103979789799,6.45237896035254e-10,0.2922874111791554,3.4212900102873656
0.0006364252759538591,6.527794733094226e-10,0.2910921311619001,3.435338482041682
0.0006385472052223368,6.604124902278632e-10,0.28989778471932176,3.4494916922811165
0.0006406762092943933,6.681381007815278e-10,0.28870438744987736,3.463750616445385
0.0006428123117583966,6.759574741445171e-10,0.28751195496788473,3.478116240807102
0.0006449555362813598,6.838717948822575e-10,0.2863205029029178,3.492589562610081
0.0006471059066092055,6.918822631626738e-10,0.2851300468991942,3.5071715902096536
0.0006492634465670282,6.999900949703572e-10,0.28394060261496057,3.521863343214976
0.0006514281800593585,7.081965223238039e-10,0.2827521857218714,3.536665852633401
0.0006536001310704294,7.165027934957528e-10,0.28156481190436367,3.5515801610169246
0.000655779323664439,7.249101732366597e-10,0.28037849685902927,3.566607322610718
0.0006579657819858186,7.334199430013848e-10,0.27919325629397956,3.581748403503841
0.0006601595302595023,7.420334011791221e-10,0.2780091059282069,3.597004481782119
0.0006623605927911916,7.507518633265989e-10,0.2768260614909425,3.6123766476832206
0.0006645689939676272,7.59576662404642e-10,0.2756441387210086,3.6278660037540043
0.0006667847582568585,7.685091490181173e-10,0.2744633533661661,3.643473665010146
0.0006690079102085137,7.775506916593086e-10,0.2732837211824597,3.6592007590980633
0.0006712384744540755,7.867026769548085e-10,0.272105257933554,3.6750484264592647
0.0006734764757071491,7.959665099159152e-10,0.27092797939007224,3.691017820496998
0.0006757219387637379,8.053436141926524e-10,0.26975190132892496,3.707110107745409
0.000677974888502521,8.148354323314446e-10,0.2685770395326345,3.7233264680411784
0.0006802353498851244,8.244434260364611e-10,0.26740340978866,3.739668094697601
0.0006825033479563999,8.341690764347514e-10,0.26623102788871295,3.7561361946812952
0.0006847789078447028,8.440138843451855e-10,0.26505990962807063,3.7727319887914765
0.0006870620547621687,8.53979370551254e-10,0.26389007080488586,3.7894567118418663
0.000689352814004996,8.640670760778217e-10,0.2627215272194901,3.8063116128453087
0.0006916512109537222,8.742785624718394e-10,0.2615542946736963,3.8232979552010655
